account_id,month_number,month_date,seats,churned_this_month
211,2,2024-08-06,1.0,False
211,3,2024-09-06,2.0,False
211,4,2024-10-06,2.0,False
211,5,2024-11-06,2.0,False
211,6,2024-12-06,2.0,True
213,0,2024-06-07,1.0,False
213,1,2024-07-07,1.0,False
213,2,2024-08-07,1.0,False
213,3,2024-09-07,1.0,False
213,4,2024-10-07,1.0,False
213,5,2024-11-07,1.0,False
213,6,2024-12-07,1.0,False
213,7,2025-01-07,1.0,False
213,8,2025-02-07,1.0,False
213,9,2025-03-07,1.0,False
213,10,2025-04-07,1.0,False
213,11,2025-05-07,1.0,False
213,12,2025-06-07,1.0,False
213,13,2025-07-07,2.0,False
213,14,2025-08-07,2.0,False
213,15,2025-09-07,2.0,False
213,16,2025-10-07,2.0,False
213,17,2025-11-07,2.0,True
221,0,2024-06-10,1.0,False
221,1,2024-07-10,1.0,False
221,2,2024-08-10,1.0,False
221,3,2024-09-10,1.0,False
221,4,2024-10-10,1.0,False
221,5,2024-11-10,1.0,False
221,6,2024-12-10,1.0,False
221,7,2025-01-10,1.0,False
221,8,2025-02-10,1.0,False
221,9,2025-03-10,1.0,False
221,10,2025-04-10,1.0,False
221,11,2025-05-10,1.0,False
221,12,2025-06-10,1.0,False
221,13,2025-07-10,3.0,False
221,14,2025-08-10,3.0,False
221,15,2025-09-10,3.0,False
221,16,2025-10-10,3.0,False
221,17,2025-11-10,3.0,False
221,18,2025-12-10,3.0,False
228,0,2024-06-14,8.0,False
228,1,2024-07-14,9.0,False
228,2,2024-08-14,9.0,False
228,3,2024-09-14,9.0,False
228,4,2024-10-14,9.0,False
228,5,2024-11-14,9.0,False
228,6,2024-12-14,9.0,False
228,7,2025-01-14,9.0,False
228,8,2025-02-14,9.0,False
228,9,2025-03-14,9.0,False
228,10,2025-04-14,9.0,True
230,0,2024-06-14,6.0,False
230,1,2024-07-14,6.0,False
230,2,2024-08-14,6.0,False
230,3,2024-09-14,6.0,False
230,4,2024-10-14,6.0,False
230,5,2024-11-14,6.0,False
230,6,2024-12-14,6.0,False
230,7,2025-01-14,6.0,False
230,8,2025-02-14,6.0,False
230,9,2025-03-14,6.0,False
230,10,2025-04-14,6.0,False
230,11,2025-05-14,6.0,False
230,12,2025-06-14,6.0,False
230,13,2025-07-14,8.0,False
230,14,2025-08-14,8.0,False
230,15,2025-09-14,8.0,False
230,16,2025-10-14,8.0,False
230,17,2025-11-14,8.0,False
230,18,2025-12-14,8.0,False
231,0,2024-06-14,3.0,False
231,1,2024-07-14,3.0,False
231,2,2024-08-14,3.0,False
231,3,2024-09-14,3.0,False
231,4,2024-10-14,3.0,False
231,5,2024-11-14,3.0,False
231,6,2024-12-14,3.0,False
231,7,2025-01-14,3.0,False
231,8,2025-02-14,3.0,False
231,9,2025-03-14,3.0,False
231,10,2025-04-14,3.0,False
231,11,2025-05-14,3.0,False
231,12,2025-06-14,3.0,False
231,13,2025-07-14,3.0,False
231,14,2025-08-14,3.0,False
231,15,2025-09-14,3.0,False
231,16,2025-10-14,5.0,False
231,17,2025-11-14,5.0,False
231,18,2025-12-14,5.0,True
233,0,2024-06-15,4.0,False
233,1,2024-07-15,4.0,False
233,2,2024-08-15,6.0,False
233,3,2024-09-15,6.0,False
233,4,2024-10-15,6.0,False
233,5,2024-11-15,6.0,False
233,6,2024-12-15,8.0,True
234,0,2024-06-15,1.0,False
234,1,2024-07-15,2.0,False
234,2,2024-08-15,4.0,False
234,3,2024-09-15,4.0,False
234,4,2024-10-15,4.0,False
234,5,2024-11-15,4.0,False
234,6,2024-12-15,4.0,False
234,7,2025-01-15,4.0,False
234,8,2025-02-15,4.0,False
234,9,2025-03-15,4.0,False
234,10,2025-04-15,4.0,False
234,11,2025-05-15,4.0,False
234,12,2025-06-15,6.0,False
234,13,2025-07-15,6.0,False
234,14,2025-08-15,8.0,False
234,15,2025-09-15,8.0,False
234,16,2025-10-15,8.0,False
234,17,2025-11-15,8.0,False
234,18,2025-12-15,8.0,False
237,0,2024-06-17,11.0,False
237,1,2024-07-17,11.0,False
237,2,2024-08-17,11.0,False
237,3,2024-09-17,11.0,False
237,4,2024-10-17,11.0,False
237,5,2024-11-17,11.0,False
237,6,2024-12-17,11.0,False
237,7,2025-01-17,11.0,False
237,8,2025-02-17,11.0,False
237,9,2025-03-17,11.0,False
237,10,2025-04-17,11.0,False
237,11,2025-05-17,13.0,False
237,12,2025-06-17,13.0,False
237,13,2025-07-17,13.0,False
237,14,2025-08-17,13.0,True
240,0,2024-06-19,2.0,False
240,1,2024-07-19,3.0,False
240,2,2024-08-19,3.0,False
240,3,2024-09-19,3.0,False
240,4,2024-10-19,3.0,False
240,5,2024-11-19,3.0,False
240,6,2024-12-19,4.0,False
240,7,2025-01-19,4.0,False
240,8,2025-02-19,4.0,False
240,9,2025-03-19,4.0,False
240,10,2025-04-19,4.0,False
240,11,2025-05-19,4.0,False
240,12,2025-06-19,4.0,False
240,13,2025-07-19,6.0,False
240,14,2025-08-19,6.0,False
240,15,2025-09-19,6.0,False
240,16,2025-10-19,6.0,False
240,17,2025-11-19,6.0,False
240,18,2025-12-19,6.0,False
242,0,2024-06-19,6.0,False
242,1,2024-07-19,6.0,False
242,2,2024-08-19,6.0,False
242,3,2024-09-19,6.0,False
242,4,2024-10-19,6.0,False
242,5,2024-11-19,6.0,False
242,6,2024-12-19,6.0,False
242,7,2025-01-19,6.0,False
242,8,2025-02-19,6.0,False
242,9,2025-03-19,6.0,False
242,10,2025-04-19,6.0,True
263,0,2024-07-03,7.0,False
263,1,2024-08-03,7.0,False
263,2,2024-09-03,7.0,False
263,3,2024-10-03,7.0,False
263,4,2024-11-03,7.0,False
263,5,2024-12-03,9.0,False
263,6,2025-01-03,9.0,False
263,7,2025-02-03,9.0,False
263,8,2025-03-03,9.0,False
263,9,2025-04-03,9.0,False
263,10,2025-05-03,9.0,False
263,11,2025-06-03,9.0,False
263,12,2025-07-03,9.0,False
263,13,2025-08-03,9.0,False
263,14,2025-09-03,9.0,False
263,15,2025-10-03,9.0,False
263,16,2025-11-03,9.0,False
263,17,2025-12-03,9.0,False
265,0,2024-07-04,1.0,False
265,1,2024-08-04,1.0,False
265,2,2024-09-04,1.0,False
265,3,2024-10-04,1.0,False
265,4,2024-11-04,1.0,False
265,5,2024-12-04,1.0,False
265,6,2025-01-04,1.0,False
265,7,2025-02-04,1.0,False
265,8,2025-03-04,1.0,False
265,9,2025-04-04,1.0,False
265,10,2025-05-04,1.0,False
265,11,2025-06-04,1.0,True
267,0,2024-07-05,1.0,False
267,1,2024-08-05,1.0,False
267,2,2024-09-05,1.0,False
267,3,2024-10-05,1.0,False
267,4,2024-11-05,1.0,False
267,5,2024-12-05,1.0,False
267,6,2025-01-05,1.0,True
268,0,2024-07-05,4.0,False
268,1,2024-08-05,4.0,False
268,2,2024-09-05,4.0,False
268,3,2024-10-05,4.0,False
268,4,2024-11-05,4.0,False
268,5,2024-12-05,4.0,False
268,6,2025-01-05,4.0,False
268,7,2025-02-05,4.0,False
268,8,2025-03-05,4.0,False
268,9,2025-04-05,4.0,False
268,10,2025-05-05,4.0,False
268,11,2025-06-05,4.0,False
268,12,2025-07-05,4.0,False
268,13,2025-08-05,4.0,False
268,14,2025-09-05,4.0,False
268,15,2025-10-05,4.0,False
268,16,2025-11-05,4.0,False
268,17,2025-12-05,4.0,True
269,0,2024-07-05,3.0,False
269,1,2024-08-05,3.0,False
269,2,2024-09-05,3.0,False
269,3,2024-10-05,3.0,False
269,4,2024-11-05,3.0,False
269,5,2024-12-05,3.0,False
269,6,2025-01-05,3.0,False
269,7,2025-02-05,3.0,False
269,8,2025-03-05,3.0,False
269,9,2025-04-05,3.0,False
269,10,2025-05-05,3.0,False
269,11,2025-06-05,3.0,False
269,12,2025-07-05,3.0,False
269,13,2025-08-05,3.0,False
269,14,2025-09-05,3.0,False
269,15,2025-10-05,3.0,False
269,16,2025-11-05,3.0,False
269,17,2025-12-05,3.0,False
272,0,2024-07-08,5.0,False
272,1,2024-08-08,5.0,True
273,0,2024-07-08,2.0,False
273,1,2024-08-08,2.0,False
273,2,2024-09-08,2.0,False
273,3,2024-10-08,2.0,False
273,4,2024-11-08,2.0,False
273,5,2024-12-08,2.0,False
273,6,2025-01-08,3.0,False
273,7,2025-02-08,3.0,False
273,8,2025-03-08,3.0,False
273,9,2025-04-08,3.0,False
273,10,2025-05-08,3.0,False
273,11,2025-06-08,3.0,False
273,12,2025-07-08,3.0,False
273,13,2025-08-08,3.0,False
273,14,2025-09-08,4.0,False
273,15,2025-10-08,4.0,False
273,16,2025-11-08,4.0,False
273,17,2025-12-08,4.0,False
276,0,2024-07-10,4.0,False
276,1,2024-08-10,4.0,False
276,2,2024-09-10,4.0,False
276,3,2024-10-10,4.0,False
276,4,2024-11-10,4.0,False
276,5,2024-12-10,6.0,False
276,6,2025-01-10,6.0,True
282,0,2024-07-12,1.0,False
282,1,2024-08-12,1.0,False
282,2,2024-09-12,1.0,False
282,3,2024-10-12,1.0,False
282,4,2024-11-12,1.0,False
282,5,2024-12-12,1.0,False
282,6,2025-01-12,1.0,False
282,7,2025-02-12,1.0,False
282,8,2025-03-12,1.0,False
282,9,2025-04-12,1.0,False
282,10,2025-05-12,1.0,False
282,11,2025-06-12,1.0,False
282,12,2025-07-12,1.0,False
282,13,2025-08-12,3.0,False
282,14,2025-09-12,5.0,False
282,15,2025-10-12,5.0,False
282,16,2025-11-12,5.0,False
282,17,2025-12-12,5.0,False
292,0,2024-07-18,10.0,False
292,1,2024-08-18,10.0,False
292,2,2024-09-18,10.0,False
292,3,2024-10-18,10.0,True
295,0,2024-07-19,4.0,False
295,1,2024-08-19,4.0,False
295,2,2024-09-19,4.0,False
295,3,2024-10-19,4.0,False
295,4,2024-11-19,4.0,False
295,5,2024-12-19,4.0,False
295,6,2025-01-19,4.0,False
295,7,2025-02-19,4.0,False
295,8,2025-03-19,4.0,False
295,9,2025-04-19,4.0,False
295,10,2025-05-19,4.0,False
295,11,2025-06-19,4.0,True
298,0,2024-07-22,2.0,False
298,1,2024-08-22,2.0,False
298,2,2024-09-22,2.0,False
298,3,2024-10-22,2.0,False
298,4,2024-11-22,2.0,False
298,5,2024-12-22,2.0,False
298,6,2025-01-22,2.0,False
298,7,2025-02-22,2.0,False
298,8,2025-03-22,2.0,False
298,9,2025-04-22,2.0,True
301,0,2024-07-23,3.0,False
301,1,2024-08-23,3.0,False
301,2,2024-09-23,3.0,False
301,3,2024-10-23,3.0,False
301,4,2024-11-23,3.0,False
301,5,2024-12-23,3.0,False
301,6,2025-01-23,4.0,False
301,7,2025-02-23,4.0,False
301,8,2025-03-23,4.0,False
301,9,2025-04-23,4.0,False
301,10,2025-05-23,4.0,False
301,11,2025-06-23,4.0,False
301,12,2025-07-23,4.0,False
301,13,2025-08-23,4.0,False
301,14,2025-09-23,4.0,False
301,15,2025-10-23,4.0,False
301,16,2025-11-23,4.0,False
301,17,2025-12-23,4.0,False
307,0,2024-07-24,2.0,False
307,1,2024-08-24,2.0,True
312,0,2024-07-25,22.0,False
312,1,2024-08-25,22.0,False
312,2,2024-09-25,22.0,False
312,3,2024-10-25,22.0,False
312,4,2024-11-25,22.0,False
312,5,2024-12-25,22.0,False
312,6,2025-01-25,22.0,False
312,7,2025-02-25,22.0,False
312,8,2025-03-25,22.0,False
312,9,2025-04-25,22.0,False
312,10,2025-05-25,22.0,False
312,11,2025-06-25,22.0,False
312,12,2025-07-25,22.0,False
312,13,2025-08-25,22.0,False
312,14,2025-09-25,23.0,False
312,15,2025-10-25,23.0,False
312,16,2025-11-25,23.0,False
312,17,2025-12-25,23.0,False
317,0,2024-07-28,1.0,False
317,1,2024-08-28,1.0,False
317,2,2024-09-28,1.0,True
324,0,2024-07-31,3.0,False
324,1,2024-08-31,3.0,False
324,2,2024-09-30,3.0,False
324,3,2024-10-30,3.0,False
324,4,2024-11-30,3.0,False
324,5,2024-12-30,3.0,False
324,6,2025-01-30,3.0,False
324,7,2025-02-28,3.0,False
324,8,2025-03-28,3.0,False
324,9,2025-04-28,3.0,False
324,10,2025-05-28,3.0,False
324,11,2025-06-28,3.0,False
324,12,2025-07-28,3.0,True
331,0,2024-08-03,2.0,True
334,0,2024-08-05,11.0,False
334,1,2024-09-05,11.0,False
334,2,2024-10-05,11.0,False
334,3,2024-11-05,11.0,False
334,4,2024-12-05,11.0,False
334,5,2025-01-05,11.0,False
334,6,2025-02-05,11.0,False
334,7,2025-03-05,11.0,False
334,8,2025-04-05,11.0,False
334,9,2025-05-05,11.0,False
334,10,2025-06-05,11.0,False
334,11,2025-07-05,11.0,False
334,12,2025-08-05,11.0,False
334,13,2025-09-05,11.0,False
334,14,2025-10-05,11.0,False
334,15,2025-11-05,11.0,False
334,16,2025-12-05,11.0,False
340,0,2024-08-07,7.0,False
340,1,2024-09-07,7.0,False
340,2,2024-10-07,7.0,False
340,3,2024-11-07,7.0,False
340,4,2024-12-07,7.0,False
340,5,2025-01-07,7.0,False
340,6,2025-02-07,7.0,False
340,7,2025-03-07,7.0,False
340,8,2025-04-07,7.0,False
340,9,2025-05-07,7.0,False
340,10,2025-06-07,7.0,False
340,11,2025-07-07,7.0,False
340,12,2025-08-07,7.0,False
340,13,2025-09-07,7.0,False
340,14,2025-10-07,7.0,False
340,15,2025-11-07,7.0,False
340,16,2025-12-07,7.0,False
343,0,2024-08-09,9.0,False
343,1,2024-09-09,9.0,False
343,2,2024-10-09,9.0,False
343,3,2024-11-09,9.0,False
343,4,2024-12-09,9.0,False
343,5,2025-01-09,9.0,False
343,6,2025-02-09,9.0,False
343,7,2025-03-09,9.0,False
343,8,2025-04-09,9.0,False
343,9,2025-05-09,9.0,False
343,10,2025-06-09,9.0,False
343,11,2025-07-09,9.0,False
343,12,2025-08-09,9.0,False
343,13,2025-09-09,9.0,False
343,14,2025-10-09,9.0,False
343,15,2025-11-09,9.0,False
343,16,2025-12-09,9.0,False
344,0,2024-08-09,1.0,False
344,1,2024-09-09,1.0,False
344,2,2024-10-09,1.0,False
344,3,2024-11-09,1.0,False
344,4,2024-12-09,1.0,False
344,5,2025-01-09,1.0,False
344,6,2025-02-09,1.0,False
344,7,2025-03-09,1.0,False
344,8,2025-04-09,1.0,False
344,9,2025-05-09,1.0,False
344,10,2025-06-09,1.0,False
344,11,2025-07-09,1.0,False
344,12,2025-08-09,1.0,False
344,13,2025-09-09,1.0,False
344,14,2025-10-09,1.0,False
344,15,2025-11-09,1.0,False
344,16,2025-12-09,1.0,False
349,0,2024-08-13,6.0,False
349,1,2024-09-13,6.0,False
349,2,2024-10-13,6.0,False
349,3,2024-11-13,6.0,False
349,4,2024-12-13,6.0,False
349,5,2025-01-13,6.0,False
349,6,2025-02-13,6.0,False
349,7,2025-03-13,6.0,True
354,0,2024-08-15,7.0,False
354,1,2024-09-15,7.0,False
354,2,2024-10-15,8.0,False
354,3,2024-11-15,8.0,False
354,4,2024-12-15,8.0,False
354,5,2025-01-15,8.0,False
354,6,2025-02-15,8.0,False
354,7,2025-03-15,10.0,False
354,8,2025-04-15,10.0,False
354,9,2025-05-15,10.0,True
355,0,2024-08-16,2.0,False
355,1,2024-09-16,2.0,False
355,2,2024-10-16,4.0,False
355,3,2024-11-16,4.0,False
355,4,2024-12-16,4.0,False
355,5,2025-01-16,4.0,False
355,6,2025-02-16,4.0,False
355,7,2025-03-16,4.0,False
355,8,2025-04-16,4.0,False
355,9,2025-05-16,4.0,False
355,10,2025-06-16,4.0,False
355,11,2025-07-16,4.0,False
355,12,2025-08-16,4.0,False
355,13,2025-09-16,4.0,False
355,14,2025-10-16,4.0,False
355,15,2025-11-16,4.0,True
359,0,2024-08-17,5.0,False
359,1,2024-09-17,5.0,False
359,2,2024-10-17,5.0,False
359,3,2024-11-17,5.0,False
359,4,2024-12-17,5.0,False
359,5,2025-01-17,5.0,False
359,6,2025-02-17,5.0,False
359,7,2025-03-17,5.0,False
359,8,2025-04-17,5.0,False
359,9,2025-05-17,5.0,False
359,10,2025-06-17,5.0,False
359,11,2025-07-17,5.0,False
359,12,2025-08-17,5.0,False
359,13,2025-09-17,5.0,False
359,14,2025-10-17,5.0,False
359,15,2025-11-17,5.0,False
359,16,2025-12-17,5.0,False
365,0,2024-08-20,1.0,False
365,1,2024-09-20,1.0,False
365,2,2024-10-20,1.0,False
365,3,2024-11-20,1.0,False
365,4,2024-12-20,3.0,False
365,5,2025-01-20,3.0,False
365,6,2025-02-20,3.0,False
365,7,2025-03-20,3.0,False
365,8,2025-04-20,3.0,False
365,9,2025-05-20,3.0,False
365,10,2025-06-20,3.0,False
365,11,2025-07-20,3.0,False
365,12,2025-08-20,3.0,False
365,13,2025-09-20,3.0,False
365,14,2025-10-20,3.0,False
365,15,2025-11-20,3.0,False
365,16,2025-12-20,3.0,False
371,0,2024-08-23,12.0,False
371,1,2024-09-23,12.0,False
371,2,2024-10-23,12.0,False
371,3,2024-11-23,12.0,False
371,4,2024-12-23,12.0,False
371,5,2025-01-23,12.0,False
371,6,2025-02-23,12.0,True
379,0,2024-08-26,2.0,False
379,1,2024-09-26,2.0,False
379,2,2024-10-26,2.0,False
379,3,2024-11-26,2.0,False
379,4,2024-12-26,2.0,False
379,5,2025-01-26,2.0,False
379,6,2025-02-26,3.0,False
379,7,2025-03-26,3.0,False
379,8,2025-04-26,3.0,False
379,9,2025-05-26,3.0,False
379,10,2025-06-26,5.0,False
379,11,2025-07-26,5.0,False
379,12,2025-08-26,5.0,False
379,13,2025-09-26,5.0,False
379,14,2025-10-26,5.0,False
379,15,2025-11-26,5.0,False
379,16,2025-12-26,5.0,False
382,0,2024-08-27,8.0,False
382,1,2024-09-27,8.0,False
382,2,2024-10-27,8.0,False
382,3,2024-11-27,9.0,False
382,4,2024-12-27,9.0,False
382,5,2025-01-27,9.0,False
382,6,2025-02-27,9.0,False
382,7,2025-03-27,9.0,False
382,8,2025-04-27,9.0,False
382,9,2025-05-27,9.0,False
382,10,2025-06-27,10.0,False
382,11,2025-07-27,11.0,False
382,12,2025-08-27,11.0,False
382,13,2025-09-27,11.0,False
382,14,2025-10-27,11.0,False
382,15,2025-11-27,11.0,False
382,16,2025-12-27,11.0,False
394,0,2024-08-31,3.0,False
394,1,2024-09-30,3.0,False
394,2,2024-10-30,3.0,False
394,3,2024-11-30,3.0,False
394,4,2024-12-30,3.0,False
394,5,2025-01-30,3.0,False
394,6,2025-02-28,3.0,False
394,7,2025-03-28,3.0,False
394,8,2025-04-28,3.0,False
394,9,2025-05-28,3.0,False
394,10,2025-06-28,3.0,False
394,11,2025-07-28,3.0,False
394,12,2025-08-28,3.0,False
394,13,2025-09-28,3.0,False
394,14,2025-10-28,3.0,False
394,15,2025-11-28,3.0,False
394,16,2025-12-28,3.0,False
395,0,2024-09-01,9.0,False
395,1,2024-10-01,9.0,False
395,2,2024-11-01,9.0,False
395,3,2024-12-01,9.0,False
395,4,2025-01-01,9.0,False
395,5,2025-02-01,9.0,False
395,6,2025-03-01,9.0,False
395,7,2025-04-01,9.0,False
395,8,2025-05-01,9.0,False
395,9,2025-06-01,9.0,False
395,10,2025-07-01,9.0,False
395,11,2025-08-01,9.0,False
395,12,2025-09-01,9.0,False
395,13,2025-10-01,9.0,False
395,14,2025-11-01,9.0,False
395,15,2025-12-01,9.0,False
397,0,2024-09-01,26.0,False
397,1,2024-10-01,26.0,False
397,2,2024-11-01,26.0,False
397,3,2024-12-01,26.0,False
397,4,2025-01-01,26.0,False
397,5,2025-02-01,26.0,False
397,6,2025-03-01,26.0,False
397,7,2025-04-01,26.0,True
403,0,2024-09-04,5.0,False
403,1,2024-10-04,5.0,False
403,2,2024-11-04,5.0,True
405,0,2024-09-05,1.0,False
405,1,2024-10-05,1.0,True
406,0,2024-09-05,3.0,False
406,1,2024-10-05,3.0,False
406,2,2024-11-05,3.0,False
406,3,2024-12-05,3.0,False
406,4,2025-01-05,3.0,False
406,5,2025-02-05,3.0,False
406,6,2025-03-05,3.0,False
406,7,2025-04-05,3.0,False
406,8,2025-05-05,3.0,False
406,9,2025-06-05,3.0,False
406,10,2025-07-05,3.0,False
406,11,2025-08-05,3.0,False
406,12,2025-09-05,3.0,False
406,13,2025-10-05,3.0,False
406,14,2025-11-05,3.0,False
406,15,2025-12-05,3.0,False
411,0,2024-09-06,2.0,False
411,1,2024-10-06,2.0,False
411,2,2024-11-06,2.0,False
411,3,2024-12-06,2.0,False
411,4,2025-01-06,2.0,False
411,5,2025-02-06,2.0,False
411,6,2025-03-06,2.0,False
411,7,2025-04-06,2.0,False
411,8,2025-05-06,2.0,False
411,9,2025-06-06,2.0,False
411,10,2025-07-06,2.0,True
420,0,2024-09-10,3.0,False
420,1,2024-10-10,3.0,False
420,2,2024-11-10,3.0,False
420,3,2024-12-10,3.0,False
420,4,2025-01-10,3.0,False
420,5,2025-02-10,3.0,False
420,6,2025-03-10,5.0,False
420,7,2025-04-10,5.0,False
420,8,2025-05-10,5.0,False
420,9,2025-06-10,5.0,False
420,10,2025-07-10,5.0,False
420,11,2025-08-10,5.0,False
420,12,2025-09-10,5.0,False
420,13,2025-10-10,7.0,False
420,14,2025-11-10,7.0,False
420,15,2025-12-10,7.0,False
425,0,2024-09-13,1.0,False
425,1,2024-10-13,1.0,False
425,2,2024-11-13,1.0,False
425,3,2024-12-13,1.0,False
425,4,2025-01-13,1.0,False
425,5,2025-02-13,1.0,False
425,6,2025-03-13,1.0,False
425,7,2025-04-13,1.0,False
425,8,2025-05-13,1.0,False
425,9,2025-06-13,1.0,False
425,10,2025-07-13,1.0,False
425,11,2025-08-13,1.0,False
425,12,2025-09-13,1.0,False
425,13,2025-10-13,1.0,False
425,14,2025-11-13,1.0,False
425,15,2025-12-13,1.0,False
429,0,2024-09-15,6.0,False
429,1,2024-10-15,6.0,True
433,0,2024-09-16,9.0,False
433,1,2024-10-16,9.0,False
433,2,2024-11-16,9.0,False
433,3,2024-12-16,9.0,False
433,4,2025-01-16,9.0,False
433,5,2025-02-16,11.0,False
433,6,2025-03-16,11.0,False
433,7,2025-04-16,11.0,False
433,8,2025-05-16,11.0,False
433,9,2025-06-16,11.0,False
433,10,2025-07-16,11.0,False
433,11,2025-08-16,11.0,False
433,12,2025-09-16,11.0,False
433,13,2025-10-16,11.0,False
433,14,2025-11-16,11.0,False
433,15,2025-12-16,11.0,False
434,0,2024-09-17,1.0,False
434,1,2024-10-17,1.0,False
434,2,2024-11-17,1.0,False
434,3,2024-12-17,1.0,False
434,4,2025-01-17,1.0,False
434,5,2025-02-17,1.0,False
434,6,2025-03-17,1.0,False
434,7,2025-04-17,1.0,False
434,8,2025-05-17,1.0,False
434,9,2025-06-17,1.0,False
434,10,2025-07-17,1.0,False
434,11,2025-08-17,1.0,False
434,12,2025-09-17,1.0,False
434,13,2025-10-17,3.0,False
434,14,2025-11-17,3.0,False
434,15,2025-12-17,3.0,True
435,0,2024-09-18,22.0,False
435,1,2024-10-18,24.0,False
435,2,2024-11-18,25.0,True
442,0,2024-09-20,1.0,False
442,1,2024-10-20,1.0,True
447,0,2024-09-22,1.0,False
447,1,2024-10-22,1.0,False
447,2,2024-11-22,1.0,False
447,3,2024-12-22,1.0,False
447,4,2025-01-22,1.0,False
447,5,2025-02-22,1.0,False
447,6,2025-03-22,1.0,False
447,7,2025-04-22,1.0,True
452,0,2024-09-24,14.0,False
452,1,2024-10-24,14.0,False
452,2,2024-11-24,14.0,False
452,3,2024-12-24,14.0,False
452,4,2025-01-24,14.0,False
452,5,2025-02-24,14.0,False
452,6,2025-03-24,14.0,False
452,7,2025-04-24,14.0,False
452,8,2025-05-24,14.0,False
452,9,2025-06-24,14.0,False
452,10,2025-07-24,15.0,False
452,11,2025-08-24,15.0,False
452,12,2025-09-24,15.0,False
452,13,2025-10-24,16.0,False
452,14,2025-11-24,16.0,False
452,15,2025-12-24,16.0,False
459,0,2024-09-25,10.0,False
459,1,2024-10-25,10.0,False
459,2,2024-11-25,11.0,False
459,3,2024-12-25,11.0,False
459,4,2025-01-25,11.0,False
459,5,2025-02-25,11.0,False
459,6,2025-03-25,11.0,False
459,7,2025-04-25,11.0,False
459,8,2025-05-25,11.0,False
459,9,2025-06-25,11.0,False
459,10,2025-07-25,11.0,False
459,11,2025-08-25,11.0,False
459,12,2025-09-25,11.0,False
459,13,2025-10-25,11.0,False
459,14,2025-11-25,11.0,False
459,15,2025-12-25,11.0,True
461,0,2024-09-25,6.0,False
461,1,2024-10-25,6.0,False
461,2,2024-11-25,6.0,False
461,3,2024-12-25,6.0,False
461,4,2025-01-25,6.0,False
461,5,2025-02-25,6.0,False
461,6,2025-03-25,6.0,True
462,0,2024-09-26,2.0,False
462,1,2024-10-26,4.0,False
462,2,2024-11-26,4.0,False
462,3,2024-12-26,4.0,False
462,4,2025-01-26,4.0,False
462,5,2025-02-26,4.0,False
462,6,2025-03-26,4.0,False
462,7,2025-04-26,4.0,False
462,8,2025-05-26,6.0,False
462,9,2025-06-26,6.0,False
462,10,2025-07-26,7.0,False
462,11,2025-08-26,7.0,False
462,12,2025-09-26,7.0,False
462,13,2025-10-26,7.0,False
462,14,2025-11-26,7.0,False
462,15,2025-12-26,7.0,False
472,0,2024-10-02,7.0,False
472,1,2024-11-02,7.0,False
472,2,2024-12-02,7.0,False
472,3,2025-01-02,7.0,False
472,4,2025-02-02,7.0,True
474,0,2024-10-04,9.0,False
474,1,2024-11-04,9.0,False
474,2,2024-12-04,9.0,True
475,0,2024-10-05,1.0,False
475,1,2024-11-05,1.0,False
475,2,2024-12-05,1.0,False
475,3,2025-01-05,1.0,False
475,4,2025-02-05,1.0,False
475,5,2025-03-05,1.0,False
475,6,2025-04-05,1.0,False
475,7,2025-05-05,1.0,False
475,8,2025-06-05,1.0,False
475,9,2025-07-05,1.0,False
475,10,2025-08-05,1.0,False
475,11,2025-09-05,1.0,False
475,12,2025-10-05,1.0,False
475,13,2025-11-05,1.0,False
475,14,2025-12-05,1.0,False
478,0,2024-10-08,2.0,True
482,0,2024-10-09,28.0,False
482,1,2024-11-09,28.0,False
482,2,2024-12-09,28.0,False
482,3,2025-01-09,28.0,False
482,4,2025-02-09,28.0,False
482,5,2025-03-09,28.0,False
482,6,2025-04-09,28.0,False
482,7,2025-05-09,28.0,False
482,8,2025-06-09,28.0,False
482,9,2025-07-09,28.0,False
482,10,2025-08-09,28.0,False
482,11,2025-09-09,28.0,False
482,12,2025-10-09,28.0,False
482,13,2025-11-09,28.0,False
482,14,2025-12-09,28.0,False
486,0,2024-10-10,6.0,True
488,0,2024-10-11,21.0,False
488,1,2024-11-11,21.0,False
488,2,2024-12-11,21.0,False
488,3,2025-01-11,21.0,False
488,4,2025-02-11,21.0,False
488,5,2025-03-11,21.0,False
488,6,2025-04-11,21.0,False
488,7,2025-05-11,21.0,False
488,8,2025-06-11,21.0,False
488,9,2025-07-11,21.0,False
488,10,2025-08-11,21.0,False
488,11,2025-09-11,21.0,False
488,12,2025-10-11,21.0,False
488,13,2025-11-11,21.0,False
488,14,2025-12-11,21.0,True
496,0,2024-10-17,3.0,False
496,1,2024-11-17,3.0,False
496,2,2024-12-17,3.0,False
496,3,2025-01-17,3.0,False
496,4,2025-02-17,3.0,False
496,5,2025-03-17,3.0,False
496,6,2025-04-17,3.0,True
502,0,2024-10-18,3.0,False
502,1,2024-11-18,3.0,True
505,0,2024-10-20,2.0,False
505,1,2024-11-20,2.0,False
505,2,2024-12-20,2.0,False
505,3,2025-01-20,2.0,False
505,4,2025-02-20,2.0,False
505,5,2025-03-20,2.0,False
505,6,2025-04-20,2.0,False
505,7,2025-05-20,2.0,False
505,8,2025-06-20,2.0,False
505,9,2025-07-20,2.0,False
505,10,2025-08-20,2.0,False
505,11,2025-09-20,2.0,False
505,12,2025-10-20,2.0,False
