account_id,activated,activation_date,exp1_eligible,exp1_variant
1047,False,,True,control
1048,True,2025-04-16,True,control
1049,True,2025-04-21,True,treatment
1050,False,,True,control
1051,False,,True,control
1052,True,2025-04-18,True,control
1053,False,,True,control
1054,True,2025-04-22,True,control
1055,False,,True,treatment
1056,True,2025-04-16,True,control
1057,False,,True,treatment
1058,False,,True,treatment
1059,False,,True,treatment
1060,False,,True,treatment
1061,True,2025-04-21,True,treatment
1062,False,,True,control
1063,False,,True,control
1064,False,,True,treatment
1065,False,,True,control
1066,False,,True,control
1067,False,,True,control
1068,False,,True,control
1069,True,2025-04-22,True,control
1070,False,,True,treatment
1071,False,,True,treatment
1072,False,,True,treatment
1073,False,,True,control
1074,True,2025-04-26,True,treatment
1075,False,,True,control
1076,False,,True,control
1077,False,,True,treatment
1078,True,2025-04-26,True,treatment
1079,False,,True,treatment
1080,True,2025-04-29,True,control
1081,True,2025-05-01,True,control
1082,False,,True,control
1083,True,2025-04-25,True,control
1084,False,,True,treatment
1085,False,,True,treatment
1086,False,,True,treatment
1087,False,,True,treatment
1088,False,,True,treatment
1089,False,,True,treatment
1090,False,,True,control
1091,True,2025-04-28,True,treatment
1092,False,,True,control
1093,False,,True,control
1094,False,,True,treatment
1095,True,2025-05-05,True,control
1096,False,,True,treatment
1097,False,,True,treatment
1098,False,,True,treatment
1099,False,,True,treatment
1100,False,,True,control
1101,False,,True,treatment
1102,True,2025-05-02,True,control
1103,False,,True,treatment
1104,False,,True,treatment
1105,False,,True,control
1106,True,2025-05-03,True,control
1107,True,2025-05-07,True,treatment
1108,False,,True,control
1109,False,,True,control
1110,False,,True,control
1111,False,,True,treatment
1112,False,,True,control
1113,False,,True,control
1114,False,,True,treatment
1115,True,2025-05-07,True,control
1116,False,,True,control
1117,False,,True,treatment
1118,False,,True,treatment
1119,False,,True,treatment
1120,True,2025-05-11,True,treatment
1121,False,,True,control
1122,True,2025-05-11,True,treatment
1123,False,,True,treatment
1124,False,,True,control
1125,False,,True,treatment
1126,False,,True,control
1127,False,,True,treatment
1128,False,,True,control
1129,True,2025-05-15,True,control
1130,True,2025-05-11,True,control
1131,False,,True,treatment
1132,False,,True,treatment
1133,False,,True,treatment
1134,True,2025-05-16,True,control
1135,False,,True,treatment
1136,False,,True,control
1137,False,,True,control
1138,False,,True,control
1139,False,,True,treatment
1140,False,,True,control
1141,False,,True,control
1142,True,2025-05-15,True,treatment
1143,False,,True,treatment
1144,False,,True,treatment
1145,True,2025-05-16,True,treatment
1146,False,,True,control
1147,False,,True,control
1148,False,,True,treatment
1149,False,,True,treatment
1150,True,2025-05-15,True,control
1151,False,,True,control
1152,False,,True,control
1153,True,2025-05-17,True,treatment
1154,True,2025-05-16,True,treatment
1155,False,,True,control
1156,True,2025-05-20,True,control
1157,True,2025-05-23,True,treatment
1158,False,,True,control
1159,False,,True,treatment
1160,True,2025-05-25,True,control
1161,True,2025-05-21,True,treatment
1162,True,2025-05-23,True,control
1163,False,,True,control
1164,False,,True,treatment
1165,True,2025-05-25,True,control
1166,False,,True,control
1167,False,,True,treatment
1168,False,,True,treatment
1169,False,,True,treatment
1170,False,,True,control
1171,False,,True,treatment
1172,True,2025-05-22,True,treatment
1173,True,2025-05-26,True,control
1174,False,,True,treatment
1175,False,,True,treatment
1176,False,,True,control
1177,False,,True,treatment
1178,False,,True,treatment
1179,True,2025-05-26,True,control
1180,True,2025-05-24,True,treatment
1181,False,,True,treatment
1182,True,2025-05-24,True,control
1183,True,2025-05-29,True,treatment
1184,False,,True,treatment
1185,False,,True,treatment
1186,False,,True,control
1187,False,,True,control
1188,False,,True,treatment
1189,False,,True,control
1190,False,,True,control
1191,True,2025-05-26,True,treatment
1192,True,2025-05-30,True,control
1193,True,2025-05-26,True,control
1194,False,,True,treatment
1195,False,,True,treatment
1196,False,,True,treatment
1197,False,,True,treatment
1198,True,2025-05-31,True,control
1199,False,,True,control
1200,True,2025-06-02,True,treatment
1201,False,,True,treatment
1202,False,,True,treatment
1203,True,2025-05-29,True,control
1204,True,2025-06-04,True,treatment
1205,False,,True,control
1206,False,,True,treatment
1207,False,,True,treatment
1208,True,2025-06-02,True,treatment
1209,False,,True,treatment
1210,False,,True,treatment
1211,True,2025-06-02,True,treatment
1212,False,,True,treatment
1213,False,,True,treatment
1214,True,2025-06-03,True,control
1215,False,,True,control
1216,False,,True,treatment
1217,False,,True,control
1218,False,,True,control
1219,False,,True,treatment
1220,True,2025-06-03,True,treatment
1221,False,,True,control
1222,False,,True,treatment
1223,False,,True,treatment
1224,True,2025-06-06,True,control
1225,True,2025-06-10,True,treatment
1226,True,2025-06-07,True,control
1227,False,,True,control
1228,False,,True,treatment
1229,False,,True,control
1230,False,,True,control
1231,True,2025-06-06,True,control
1232,False,,True,control
1233,True,2025-06-12,True,treatment
1234,False,,True,control
1235,True,2025-06-10,True,treatment
1236,False,,True,treatment
1237,False,,True,treatment
1238,True,2025-06-12,True,treatment
1239,False,,True,control
1240,False,,True,control
1241,True,2025-06-13,True,treatment
1242,False,,True,treatment
1243,False,,True,control
1244,False,,True,control
1245,False,,True,treatment
1246,False,,True,control
1247,True,2025-06-12,True,control
1248,False,,True,treatment
1249,False,,True,control
1250,False,,True,treatment
1251,False,,True,treatment
1252,False,,True,control
1253,True,2025-06-12,True,treatment
1254,False,,True,treatment
1255,False,,True,treatment
1256,False,,True,control
1257,False,,True,control
1258,True,2025-06-16,True,control
1259,True,2025-06-15,True,treatment
1260,False,,True,treatment
1261,False,,True,treatment
1262,True,2025-06-20,True,control
1263,False,,True,treatment
1264,False,,True,treatment
1265,True,2025-06-17,True,treatment
1266,False,,True,treatment
1267,False,,True,control
1268,False,,True,control
1269,False,,True,treatment
1270,False,,True,treatment
1271,False,,True,treatment
1272,False,,True,control
1273,False,,True,treatment
1274,False,,True,treatment
1275,False,,True,control
1276,False,,True,treatment
1277,False,,True,control
1278,False,,True,control
1279,True,2025-06-22,True,treatment
1280,False,,True,treatment
1281,True,2025-06-23,True,treatment
1282,False,,True,treatment
1283,False,,True,treatment
1284,True,2025-06-23,True,control
1285,False,,True,treatment
1286,False,,True,control
1287,True,2025-06-22,True,treatment
1288,True,2025-06-27,True,control
1289,True,2025-06-24,True,control
1290,False,,True,control
1291,True,2025-06-26,True,treatment
1292,False,,True,control
1293,False,,True,treatment
1294,True,2025-06-29,True,control
1295,False,,True,control
1296,True,2025-06-25,True,treatment
1297,False,,True,treatment
1298,True,2025-06-30,True,control
1299,False,,True,control
1300,True,2025-07-01,True,control
1301,False,,True,control
1302,True,2025-06-27,True,treatment
1303,True,2025-07-01,True,control
1304,True,2025-06-30,True,control
1305,False,,True,control
1306,False,,True,control
1307,False,,True,treatment
1308,False,,True,control
1309,False,,True,treatment
1310,True,2025-07-02,True,treatment
1311,True,2025-06-28,True,control
1312,True,2025-07-02,True,treatment
1313,False,,True,treatment
1314,False,,True,control
1315,True,2025-06-28,True,treatment
1316,False,,True,treatment
1317,True,2025-07-04,True,treatment
1318,False,,True,treatment
1319,True,2025-07-01,True,control
1320,False,,True,control
1321,True,2025-07-06,True,control
1322,False,,True,treatment
1323,False,,True,treatment
1324,False,,True,control
1325,False,,True,treatment
1326,False,,True,control
1327,False,,True,treatment
1328,True,2025-07-02,True,treatment
1329,False,,True,treatment
1330,False,,True,treatment
1331,True,2025-07-03,True,treatment
1332,True,2025-07-07,True,control
1333,False,,True,treatment
1334,True,2025-07-02,True,treatment
1335,True,2025-07-06,True,control
1336,False,,True,control
1337,True,2025-07-07,True,treatment
1338,True,2025-07-09,True,treatment
1339,False,,True,control
1340,True,2025-07-06,True,treatment
1341,False,,True,treatment
1342,True,2025-07-09,True,control
1343,True,2025-07-05,True,control
1344,False,,True,control
1345,True,2025-07-11,True,treatment
1346,False,,True,treatment
1347,True,2025-07-14,True,control
1348,True,2025-07-08,True,control
1349,True,2025-07-13,True,control
1350,False,,True,treatment
1351,False,,True,treatment
1352,True,2025-07-12,True,control
1353,True,2025-07-12,True,control
1354,False,,True,control
1355,True,2025-07-12,True,treatment
1356,False,,True,treatment
1357,False,,True,treatment
1358,False,,True,control
1359,False,,True,treatment
1360,False,,True,treatment
1361,False,,True,treatment
1362,True,2025-07-14,True,control
1363,False,,True,control
1364,False,,True,treatment
1365,False,,True,control
1366,False,,True,treatment
1367,False,,True,treatment
1368,False,,True,control
1369,False,,True,treatment
1370,False,,True,control
1371,False,,True,treatment
1372,True,2025-07-17,True,treatment
1373,True,2025-07-18,True,control
1374,False,,True,control
1375,True,2025-07-23,True,control
1376,False,,True,control
1377,False,,True,control
1378,False,,True,control
1379,False,,True,control
1380,True,2025-07-24,True,control
1381,False,,True,treatment
1382,False,,True,control
1383,False,,True,control
1384,True,2025-07-22,True,treatment
1385,False,,True,treatment
1386,True,2025-07-26,True,control
1387,False,,True,control
1388,True,2025-07-22,True,control
1389,False,,True,treatment
1390,False,,True,treatment
1391,False,,True,control
1392,False,,True,treatment
1393,False,,True,treatment
1394,False,,True,control
1395,False,,True,control
1396,False,,True,control
1397,False,,True,control
1398,True,2025-07-28,True,control
1399,False,,True,treatment
1400,False,,True,control
1401,False,,True,treatment
1402,False,,True,control
1403,False,,True,treatment
1404,False,,True,treatment
1405,False,,True,treatment
1406,False,,True,treatment
1407,False,,True,treatment
1408,False,,True,treatment
1409,True,2025-07-30,True,control
1410,False,,True,control
1411,False,,True,treatment
1412,True,2025-07-27,True,treatment
1413,False,,True,treatment
1414,False,,True,control
1415,True,2025-08-01,True,control
1416,False,,True,treatment
1417,True,2025-07-28,True,treatment
1418,False,,True,control
1419,True,2025-07-31,True,control
1420,True,2025-08-04,True,control
1421,False,,True,control
1422,True,2025-08-04,True,treatment
1423,False,,True,treatment
1424,True,2025-07-30,True,control
1425,True,2025-07-30,True,treatment
1426,False,,True,treatment
1427,True,2025-08-03,True,control
1428,False,,True,treatment
1429,True,2025-08-06,True,control
1430,False,,True,treatment
1431,False,,True,treatment
1432,False,,True,treatment
1433,True,2025-08-05,True,control
1434,False,,True,control
1435,False,,True,treatment
1436,True,2025-08-08,True,treatment
1437,True,2025-08-06,True,control
1438,False,,True,control
1439,False,,True,control
1440,True,2025-08-08,True,treatment
1441,False,,True,treatment
1442,True,2025-08-12,True,control
1443,False,,True,control
1444,True,2025-08-10,True,control
1445,True,2025-08-11,True,control
1446,False,,True,control
1447,False,,True,treatment
1448,False,,True,control
1449,False,,True,control
1450,True,2025-08-11,True,control
1451,False,,True,treatment
1452,True,2025-08-14,True,control
1453,True,2025-08-11,True,treatment
1454,False,,True,treatment
1455,False,,True,control
1456,False,,True,control
1457,False,,True,treatment
1458,False,,True,treatment
1459,False,,True,treatment
1460,True,2025-08-13,True,control
1461,True,2025-08-16,True,control
1462,False,,True,treatment
1463,False,,True,treatment
1464,False,,True,control
1465,True,2025-08-20,True,control
1466,False,,True,treatment
1467,False,,True,treatment
1468,True,2025-08-14,True,control
1469,False,,True,treatment
1470,True,2025-08-21,True,control
1471,False,,True,control
1472,False,,True,control
1473,False,,True,control
1474,False,,True,treatment
1475,True,2025-08-20,True,treatment
1476,True,2025-08-19,True,control
1477,False,,True,control
1478,False,,True,treatment
1479,True,2025-08-18,True,control
1480,True,2025-08-25,True,treatment
1481,True,2025-08-23,True,treatment
1482,False,,True,control
1483,False,,True,control
1484,True,2025-08-25,True,control
1485,False,,True,treatment
1486,False,,True,treatment
1487,False,,True,treatment
1488,False,,True,control
1489,False,,True,treatment
1490,False,,True,treatment
1491,False,,True,treatment
1492,False,,True,treatment
1493,False,,True,treatment
1494,False,,True,treatment
1495,True,2025-08-26,True,treatment
1496,True,2025-08-23,True,control
1497,True,2025-08-29,True,treatment
1498,False,,True,treatment
1499,False,,True,treatment
1500,False,,True,control
1501,False,,True,treatment
1502,True,2025-08-30,True,treatment
1503,True,2025-08-31,True,treatment
1504,False,,True,treatment
1505,False,,True,control
1506,False,,True,treatment
1507,False,,True,treatment
1508,True,2025-08-31,True,treatment
1509,False,,True,control
1510,False,,True,control
1511,False,,True,treatment
1512,False,,True,control
1513,False,,True,treatment
1514,False,,True,control
1515,False,,True,control
1516,False,,True,control
1517,False,,True,treatment
1518,False,,True,treatment
1519,False,,True,control
1520,False,,True,control
1521,False,,True,control
1522,False,,True,treatment
1523,False,,True,treatment
1524,False,,True,control
1525,False,,True,control
1526,False,,True,control
1527,True,2025-09-09,True,control
1528,False,,True,control
1529,True,2025-09-08,True,treatment
1530,True,2025-09-10,True,treatment
1531,True,2025-09-09,True,treatment
1532,True,2025-09-05,True,treatment
1533,False,,True,control
1534,False,,True,control
1535,True,2025-09-05,True,treatment
1536,False,,True,control
1537,True,2025-09-07,True,control
1538,True,2025-09-11,True,control
1539,True,2025-09-05,True,treatment
1540,False,,True,treatment
1541,False,,True,treatment
1542,True,2025-09-12,True,control
1543,False,,True,treatment
1544,False,,True,control
1545,True,2025-09-12,True,treatment
1546,False,,True,treatment
1547,True,2025-09-12,True,control
1548,False,,True,control
1549,True,2025-09-13,True,control
1550,False,,True,treatment
1551,True,2025-09-10,True,control
1552,False,,True,control
1553,False,,True,control
1554,True,2025-09-15,True,treatment
1555,False,,True,treatment
1556,False,,True,control
1557,False,,True,control
1558,True,2025-09-14,True,control
1559,False,,True,treatment
1560,False,,True,control
1561,False,,True,control
1562,False,,True,control
1563,False,,True,control
1564,False,,True,control
1565,False,,True,control
1566,True,2025-09-14,True,control
1567,False,,True,control
1568,False,,True,control
1569,True,2025-09-13,True,control
1570,False,,True,control
1571,True,2025-09-13,True,control
1572,False,,True,control
1573,True,2025-09-18,True,treatment
1574,False,,True,treatment
1575,False,,True,treatment
1576,True,2025-09-18,True,control
1577,False,,True,treatment
1578,False,,True,control
1579,True,2025-09-17,True,treatment
1580,False,,True,control
1581,False,,True,treatment
1582,False,,True,control
1583,False,,True,control
1584,False,,True,control
1585,False,,True,control
1586,True,2025-09-19,True,treatment
1587,True,2025-09-19,True,treatment
1588,True,2025-09-20,True,control
1589,False,,True,treatment
1590,False,,True,treatment
1591,False,,True,treatment
1592,False,,True,treatment
1593,True,2025-09-20,True,treatment
1594,False,,True,control
1595,True,2025-09-23,True,control
1596,False,,True,control
1597,False,,True,control
1598,True,2025-09-21,True,treatment
1599,True,2025-09-21,True,treatment
1600,False,,True,control
1601,False,,True,treatment
1602,True,2025-09-29,True,control
1603,True,2025-09-23,True,treatment
1604,False,,True,treatment
1605,False,,True,control
1606,False,,True,treatment
1607,True,2025-09-26,True,treatment
1608,False,,True,control
1609,False,,True,treatment
1610,True,2025-09-26,True,control
1611,False,,True,control
1612,True,2025-09-26,True,treatment
1613,True,2025-09-26,True,treatment
1614,False,,True,treatment
1615,False,,True,treatment
1616,True,2025-09-28,True,control
1617,True,2025-09-27,True,treatment
1618,True,2025-09-28,True,control
1619,False,,True,treatment
1620,False,,True,treatment
1621,False,,True,control
1622,False,,True,treatment
1623,True,2025-10-02,True,treatment
1624,False,,True,control
1625,False,,True,treatment
1626,False,,True,treatment
1627,False,,True,treatment
1628,False,,True,control
1629,True,2025-10-03,True,control
1630,True,2025-10-03,True,treatment
1631,True,2025-10-04,True,treatment
1632,False,,True,control
1633,False,,True,treatment
1634,False,,True,control
1635,True,2025-10-07,True,treatment
1636,True,2025-10-05,True,treatment
1637,False,,True,treatment
1638,False,,True,control
1639,False,,True,control
1640,False,,True,control
1641,False,,True,control
1642,False,,True,control
1643,False,,True,treatment
1644,False,,True,treatment
1645,True,2025-10-02,True,treatment
1646,False,,True,control
1647,False,,True,treatment
1648,False,,True,control
1649,False,,True,treatment
1650,False,,True,treatment
1651,False,,True,control
1652,True,2025-10-07,True,control
1653,False,,True,treatment
1654,False,,True,control
1655,False,,True,treatment
1656,False,,True,treatment
1657,True,2025-10-11,True,control
1658,False,,True,treatment
1659,False,,True,control
1660,True,2025-10-08,True,control
1661,False,,True,treatment
1662,False,,True,control
1663,True,2025-10-12,True,control
1664,False,,True,control
1665,False,,True,treatment
1666,True,2025-10-09,True,control
1667,False,,True,control
1668,True,2025-10-14,True,treatment
1669,False,,True,treatment
1670,True,2025-10-09,True,treatment
1671,False,,True,treatment
1672,False,,True,treatment
1673,False,,True,treatment
1674,True,2025-10-15,True,treatment
1675,True,2025-10-11,True,control
1676,True,2025-10-13,True,control
1677,True,2025-10-14,True,control
1678,True,2025-10-17,True,treatment
1679,False,,True,treatment
1680,True,2025-10-19,True,control
1681,False,,True,treatment
1682,False,,True,control
1683,False,,True,treatment
1684,True,2025-10-20,True,treatment
1685,True,2025-10-14,True,treatment
1686,False,,True,treatment
1687,True,2025-10-19,True,treatment
1688,False,,True,control
1689,False,,True,treatment
1690,True,2025-10-16,True,control
1691,False,,True,control
1692,False,,True,treatment
1693,True,2025-10-21,True,treatment
1694,False,,True,treatment
1695,False,,True,treatment
1696,False,,True,treatment
1697,True,2025-10-19,True,treatment
1698,False,,True,treatment
1699,False,,True,treatment
1700,True,2025-10-22,True,control
1701,True,2025-10-19,True,treatment
1702,False,,True,treatment
1703,True,2025-10-23,True,treatment
1704,False,,True,treatment
1705,False,,True,control
1706,False,,True,control
1707,False,,True,control
1708,False,,True,control
1709,False,,True,treatment
1710,False,,True,control
1711,False,,True,treatment
1712,False,,True,control
1713,True,2025-10-28,True,treatment
1714,True,2025-10-25,True,control
1715,False,,True,treatment
1716,False,,True,control
1717,False,,True,control
1718,False,,True,treatment
1719,False,,True,treatment
1720,True,2025-10-30,True,control
1721,False,,True,treatment
1722,False,,True,control
1723,True,2025-10-29,True,treatment
1724,True,2025-10-25,True,control
1725,False,,True,control
1726,False,,True,control
1727,False,,True,treatment
1728,True,2025-10-31,True,treatment
1729,True,2025-11-02,True,treatment
1730,True,2025-10-29,True,control
1731,False,,True,control
1732,False,,True,control
1733,True,2025-10-31,True,control
1734,False,,True,control
1735,False,,True,treatment
1736,False,,True,control
1737,False,,True,control
1738,False,,True,control
1739,False,,True,control
1740,True,2025-11-03,True,treatment
1741,False,,True,treatment
1742,False,,True,control
1743,False,,True,control
1744,False,,True,control
1745,False,,True,treatment
1746,True,2025-11-05,True,treatment
1747,False,,True,control
1748,False,,True,treatment
1749,True,2025-10-31,True,treatment
1750,False,,True,control
1751,True,2025-11-05,True,control
1752,False,,True,treatment
1753,True,2025-11-05,True,treatment
1754,True,2025-11-06,True,control
1755,False,,True,treatment
1756,False,,True,treatment
1757,False,,True,treatment
1758,False,,True,treatment
1759,False,,True,treatment
1760,False,,True,control
1761,False,,True,control
1762,False,,True,treatment
1763,False,,True,control
1764,False,,True,control
1765,False,,True,control
1766,False,,True,control
1767,True,2025-11-10,True,treatment
1768,True,2025-11-05,True,treatment
1769,False,,True,treatment
1770,False,,True,control
1771,True,2025-11-10,True,treatment
1772,True,2025-11-07,True,treatment
1773,False,,True,control
1774,True,2025-11-12,True,control
1775,False,,True,control
1776,True,2025-11-06,True,control
1777,False,,True,treatment
1778,True,2025-11-10,True,treatment
1779,True,2025-11-07,True,treatment
1780,False,,True,control
1781,False,,True,treatment
1782,False,,True,treatment
1783,True,2025-11-07,True,treatment
1784,True,2025-11-07,True,control
1785,True,2025-11-11,True,control
1786,False,,True,treatment
1787,True,2025-11-12,True,control
1788,False,,True,treatment
1789,True,2025-11-09,True,control
1790,False,,True,treatment
1791,True,2025-11-12,True,control
1792,True,2025-11-09,True,treatment
1793,True,2025-11-14,True,control
1794,False,,True,treatment
1795,False,,True,control
1796,False,,True,control
1797,False,,True,control
1798,True,2025-11-12,True,treatment
1799,True,2025-11-16,True,treatment
1800,False,,True,control
1801,False,,True,treatment
1802,False,,True,control
1803,False,,True,control
1804,False,,True,control
1805,True,2025-11-17,True,control
1806,False,,True,control
1807,False,,True,control
1808,False,,True,treatment
1809,False,,True,control
1810,False,,True,control
1811,True,2025-11-18,True,treatment
1812,True,2025-11-16,True,control
1813,False,,True,treatment
1814,False,,True,treatment
1815,False,,True,treatment
1816,False,,True,control
1817,True,2025-11-17,True,treatment
1818,True,2025-11-21,True,treatment
1819,True,2025-11-20,True,treatment
1820,False,,True,control
1821,True,2025-11-17,True,control
1822,True,2025-11-18,True,treatment
1823,True,2025-11-20,True,control
1824,False,,True,treatment
1825,True,2025-11-21,True,treatment
1826,False,,True,control
1827,False,,True,treatment
1828,False,,True,treatment
1829,False,,True,control
1830,False,,True,treatment
1831,False,,True,control
1832,True,2025-11-23,True,treatment
1833,True,2025-11-24,True,treatment
1834,False,,True,treatment
1835,False,,True,treatment
1836,True,2025-11-20,True,treatment
1837,True,2025-11-26,True,treatment
1838,False,,True,treatment
1839,False,,True,control
1840,False,,True,treatment
1841,True,2025-11-27,True,treatment
1842,False,,True,control
1843,True,2025-11-25,True,control
1844,False,,True,control
1845,False,,True,control
1846,False,,True,control
1847,False,,True,treatment
1848,True,2025-11-24,True,treatment
1849,False,,True,control
1850,False,,True,treatment
1851,False,,True,treatment
1852,True,2025-11-27,True,treatment
1853,False,,True,treatment
1854,True,2025-11-27,True,treatment
1855,False,,True,treatment
1856,False,,True,treatment
1857,True,2025-11-30,True,control
1858,False,,True,treatment
1859,False,,True,control
1860,False,,True,treatment
1861,False,,True,control
1862,False,,True,treatment
1863,False,,True,control
1864,False,,True,control
1865,False,,True,control
1866,False,,True,control
1867,True,2025-11-30,True,control
1868,True,2025-12-02,True,control
1869,False,,True,control
1870,False,,True,treatment
1871,True,2025-12-03,True,treatment
1872,True,2025-12-05,True,treatment
1873,True,2025-12-03,True,treatment
1874,False,,True,control
1875,True,2025-12-06,True,treatment
1876,False,,True,treatment
1877,False,,True,treatment
1878,True,2025-12-03,True,treatment
1879,True,2025-12-04,True,control
1880,False,,True,treatment
1881,False,,True,control
1882,True,2025-12-04,True,treatment
1883,False,,True,control
1884,True,2025-12-05,True,control
1885,False,,True,treatment
1886,True,2025-12-09,True,control
1887,False,,True,treatment
1888,False,,True,control
1889,False,,True,treatment
1890,True,2025-12-08,True,treatment
1891,False,,True,treatment
1892,False,,True,treatment
1893,False,,True,treatment
1894,True,2025-12-05,True,treatment
1895,True,2025-12-05,True,control
1896,True,2025-12-05,True,control
1897,True,2025-12-07,True,control
1898,False,,True,control
1899,True,2025-12-08,True,treatment
1900,False,,True,treatment
1901,False,,True,treatment
1902,False,,True,treatment
1903,True,2025-12-07,True,treatment
1904,False,,True,control
1905,False,,True,control
1906,False,,True,control
1907,False,,True,treatment
1908,False,,True,treatment
1909,False,,True,control
1910,False,,True,treatment
1911,True,2025-12-11,True,control
1912,True,2025-12-15,True,control
1913,True,2025-12-12,True,control
1914,False,,True,control
1915,False,,True,control
1916,True,2025-12-09,True,treatment
1917,False,,True,control
1918,False,,True,treatment
1919,True,2025-12-11,True,treatment
1920,True,2025-12-11,True,treatment
1921,True,2025-12-11,True,treatment
1922,False,,True,control
1923,True,2025-12-11,True,control
1924,True,2025-12-14,True,control
1925,False,,True,control
1926,False,,True,treatment
1927,True,2025-12-11,True,control
1928,False,,True,treatment
1929,False,,True,treatment
1930,False,,True,treatment
1931,True,2025-12-14,True,control
1932,True,2025-12-14,True,treatment
1933,False,,True,treatment
1934,False,,True,control
1935,True,2025-12-12,True,treatment
1936,True,2025-12-17,True,control
1937,True,2025-12-16,True,treatment
1938,False,,True,control
1939,True,2025-12-19,True,treatment
1940,False,,True,control
1941,False,,True,treatment
1942,False,,True,treatment
1943,False,,True,control
1944,True,2025-12-14,True,treatment
1945,True,2025-12-15,True,treatment
1946,False,,True,control
1947,True,2025-12-14,True,treatment
1948,False,,True,treatment
1949,False,,True,treatment
1950,False,,True,control
1951,False,,True,control
1952,True,2025-12-17,True,control
1953,True,2025-12-20,True,control
1954,False,,True,control
1955,False,,True,control
1956,True,2025-12-19,True,treatment
1957,True,2025-12-22,True,treatment
1958,False,,True,control
1959,False,,True,control
1960,False,,True,treatment
1961,False,,True,control
1962,True,2025-12-20,True,treatment
1963,False,,True,treatment
1964,False,,True,control
1965,False,,True,control
1966,False,,True,treatment
1967,False,,True,treatment
1968,True,2025-12-23,True,treatment
1969,False,,True,control
1970,True,2025-12-22,True,control
1971,False,,True,treatment
1972,False,,True,treatment
1973,False,,True,treatment
1974,True,2025-12-23,True,control
1975,False,,True,control
1976,True,2025-12-20,True,control
1977,True,2025-12-25,True,control
1978,False,,True,treatment
1979,True,2025-12-23,True,control
1980,False,,True,treatment
1981,True,2025-12-22,True,treatment
1982,True,2025-12-23,True,control
1983,False,,True,control
1984,True,2025-12-25,True,treatment
1985,False,,True,control
1986,False,,True,control
1987,False,,True,control
1988,False,,True,treatment
1989,False,,True,treatment
1990,True,2025-12-23,True,treatment
1991,True,2025-12-27,True,treatment
1992,False,,True,control
1993,True,2025-12-28,True,treatment
1994,False,,True,treatment
1995,True,2025-12-26,True,treatment
1996,True,2025-12-26,True,treatment
1997,False,,True,treatment
1998,False,,True,control
1999,False,,True,control
2000,False,,True,control
2001,False,,True,control
2002,False,,True,treatment
2003,True,2025-12-27,True,control
2004,True,2025-12-29,True,treatment
2005,False,,True,treatment
2006,False,,True,treatment
2007,False,,True,control
2008,True,2025-12-30,True,treatment
2009,False,,True,treatment
2010,False,,True,control
2011,True,2025-12-29,True,control
2012,False,,True,control
2013,True,2026-01-04,True,control
2014,False,,True,control
2015,True,2025-12-31,True,treatment
2016,True,2026-01-04,True,control
2017,True,2025-12-30,True,control
2018,False,,True,control
2019,False,,True,treatment
2020,True,2026-01-06,True,control
2021,False,,True,treatment
2022,True,2026-01-04,True,control
2023,False,,True,treatment
2024,True,2026-01-01,True,treatment
2025,False,,True,control
2026,False,,True,treatment
